path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_7_6721966.png,[ 0.6460177  -0.05973451],[0.22654867 0.54823009],[-0.87256637 -0.48849558],[-0.39469027  1.42964602],[-1.85353982  0.39690265],[-0.75309735  2.05353982],[-0.84336283  1.14955752],[-1.36504425  2.02433628],[-2.08584071  1.41238938],[0. 0.]
_7_6931667.png,[-0.66700252  0.02115869],[ 0.8186398 -0.5743073],[-0.15163728  0.55314861],[1.91133501 0.18589421],[0.83224181 1.56876574],[0.95617128 0.96120907],[0.77481108 1.58690176],[2.2604534  0.99143577],[1.53501259 1.69420655],[0. 0.]
_7_6937275.png,[-0.15012205 -0.62286412],[0.72644426 0.68722539],[-0.57632221 -0.06436127],[0.18576078 1.89918633],[-1.45410903  0.89690806],[-0.76037429  1.05655004],[-1.45923515  0.83661513],[-0.5724166   2.26729048],[-1.30203417  1.68559805],[0. 0.]
_7_8316397.png,[ 0.11393258 -0.64629213],[ 0.62629213 -0.02606742],[-0.74022472  0.67235955],[1.29438202 0.90898876],[-0.30674157  1.97078652],[1.79325843 1.67078652],[0.77662921 1.24539326],[1.40561798 1.99101124],[0.58449438 2.51280899],[0. 0.]
_7_8918820.png,[-0.67123288  0.12328767],[ 0.74133207 -0.6711384 ],[-0.0700992   0.54785073],[ 2.03967879 -0.14029287],[1.0630137  1.29863014],[1.09192253 0.72498819],[0.98564006 1.42220123],[2.34577232 0.49173359],[1.73500236 1.25838451],[0. 0.]
_7_9661493.png,[ 0.27759647 -0.60261087],[0.13822231 0.99040123],[-0.41581878 -0.38779036],[-1.13975811  1.7874832 ],[-1.6281436   0.15473219],[-1.35054713  0.55212133],[-1.79976963  0.08331734],[-1.97485122  1.76214245],[-2.30917643  0.84785947],[0. 0.]
_80_1865609.png,[-0.42609254 -0.74935733],[ 0.91195373 -0.12467866],[-0.48586118  0.87403599],[1.75449871 0.48264781],[-0.05784062  1.90167095],[1.81426735 1.1092545 ],[0.72493573 1.88239075],[2.1844473  2.03856041],[1.40938303 2.67095116],[0. 0.]
_80_2120944.png,[ 0.30153846 -0.81230769],[0.62769231 0.77846154],[-0.92923077  0.03384615],[0.36769231 1.95846154],[-1.61538462  0.92307692],[-0.29846154  1.98769231],[-1.55230769  1.51846154],[-0.87846154  2.92769231],[-1.79846154  2.48769231],[0. 0.]
_80_2366133.png,[-0.51128405 -0.61945525],[ 0.90863813 -0.29821012],[-0.39735409  0.91766537],[1.90132296 0.25883268],[0.21805447 1.9911284 ],[2.07361868 0.86210117],[1.08046693 1.87252918],[2.55501946 1.79968872],[1.83361868 2.54210117],[0. 0.]
_80_3297340.png,[ 0.38550218 -0.76873362],[0.52174672 0.85310044],[-0.90724891 -0.08436681],[0.14759825 2.0069869 ],[-1.77659389  0.65554585],[-0.61484716  1.98864629],[-1.80593886  1.27545852],[-1.22270742  2.82969432],[-2.09834061  2.20244541],[0. 0.]
_80_4993005.png,[-0.70995386 -0.4841793 ],[ 0.81872116 -0.50988794],[-0.1087673   0.99406724],[ 1.89749506 -0.28740936],[0.77719183 1.75148319],[2.19709954 0.21984179],[1.45056032 1.4063942 ],[2.92287409 0.91397495],[2.46308504 1.843441  ],[0. 0.]
_80_5464041.png,[-0.54164524 -0.61079692],[ 0.9907455  -0.13573265],[-0.44910026  0.74652956],[1.76812339 0.76580977],[-0.24164524  1.78920308],[1.40257069 1.40437018],[0.32210797 2.05758355],[1.83598972 2.26118252],[1.01542416 2.72622108],[0. 0.]
_80_5980133.png,[-0.78748272 -0.26090235],[ 0.52042227 -0.70277743],[0.26706045 0.96367978],[ 1.57006409 -0.74952872],[1.38079678 1.38821164],[ 2.0990323  -0.38946839],[1.86829207 0.91391228],[3.07138369 0.05429182],[2.93716225 1.00854593],[0. 0.]
_80_6001245.png,[-0.60443282 -0.64660613],[ 0.86532246 -0.31876251],[-0.26088964  0.96536863],[1.86732338 0.13283054],[0.48576266 1.94058796],[2.02247191 0.76404494],[1.17608127 1.74018778],[2.7377251  1.57580422],[2.09819917 2.39356626],[0. 0.]
_80_6440022.png,[-0.57962529 -0.66159251],[ 0.98360656 -0.18032787],[-0.40398126  0.84192037],[1.88290398 0.71194379],[-0.03161593  1.93793911],[1.63348946 1.3969555 ],[0.58313817 2.27166276],[2.23419204 2.43325527],[1.3911007  3.01639344],[0. 0.]
_80_6517032.png,[-0.51811368 -0.72454716],[ 0.99875078 -0.04996877],[-0.4806371   0.77451593],[1.77451593 0.9806371 ],[-0.26139913  2.04403498],[1.41848844 1.73953779],[0.27357901 2.44316052],[1.97033104 2.81324172],[1.00811993 3.324797  ],[0. 0.]
_80_7334725.png,[ 0.82111319 -0.39697618],[-0.13058603  0.99143698],[-0.69052716 -0.5944608 ],[-1.23320846  1.68142895],[-1.75782713 -0.44313621],[-1.72009633  1.23146909],[-2.13272679  0.02408349],[-2.74805994  1.5329141 ],[-3.05592721  0.60289002],[0. 0.]
_80_7811578.png,[ 0.78823529 -0.24705882],[-0.15294118  0.98823529],[-0.63529412 -0.74117647],[-1.21568627  1.47058824],[-1.78039216 -0.85490196],[-1.75686275  0.83921569],[-2.14509804 -0.44705882],[-2.87058824  0.98431373],[-3.04705882 -0.05490196],[0. 0.]
_80_8372069.png,[ 0.6010607  -0.66087213],[0.3800825  0.85415439],[-0.98114319 -0.19328226],[-0.01237478  1.87684148],[-1.89952858  0.59516794],[-0.58426635  2.11373011],[-1.67678256  1.31202121],[-1.41956394  2.80053035],[-2.239835    2.20830878],[0. 0.]
_80_8768735.png,[ 0.43797856 -0.74119449],[0.48238897 0.87595712],[-0.92036753 -0.13476263],[1.3902843e-16 2.0000000e+00],[-1.81470138  0.60949464],[-0.75191424  1.96477795],[-1.87748851  1.25421133],[-1.43797856  2.74119449],[-2.20061256  2.10872894],[0. 0.]
_80_876914.png,[-0.45321548 -0.71045413],[ 0.99969521 -0.0246876 ],[-0.54647973  0.73514173],[1.75175251 0.89195367],[-0.38646754  1.69612923],[1.35126486 1.45245352],[0.17266077 1.98552271],[1.73346541 2.41069796],[0.81316672 2.86650411],[0. 0.]
_80_8778443.png,[-0.21701113 -0.96263911],[0.91144674 0.24308426],[-0.69443561  0.71955485],[1.5290938 1.2136725],[-0.48505564  1.98680445],[1.45230525 1.90381558],[0.25898251 2.2872814 ],[1.58775835 2.99697933],[0.65294118 3.31176471],[0. 0.]
_80_9058361.png,[ 0.50007616 -0.75308454],[0.49870526 0.80243717],[-0.99878142 -0.04935263],[0.32414318 1.87220107],[-1.72581874  0.8956588 ],[-0.23929931  2.19162224],[-1.37303884  1.60807312],[-0.92749429  3.06351866],[-1.87890327  2.59558264],[0. 0.]
_80_9317822.png,[-0.80521379 -0.30953831],[ 0.54220977 -0.65525643],[0.26300402 0.96479474],[ 1.5556097  -0.67279815],[1.33853088 1.41137776],[ 2.04787428 -0.1717627 ],[1.84577902 0.96552564],[3.01193812 0.14800828],[2.85771714 1.11353393],[0. 0.]
_80_9558570.png,[ 0.85005015 -0.14192578],[-0.37311936  0.92778335],[-0.47693079 -0.78585757],[-1.59177533  1.22417252],[-1.58726179 -1.04914744],[-1.95887663  0.62086259],[-2.10707121 -0.7384654 ],[-3.06770311  0.5997994 ],[-3.09252758 -0.39694082],[0. 0.]
_80_9573377.png,[ 0.5250217  -0.71536014],[0.4677466  0.83540642],[-0.9927683  -0.12004628],[0.18657796 1.9028059 ],[-1.80329766  0.73474111],[-0.37315592  2.1943882 ],[-1.51822389  1.40251663],[-1.17934625  2.97714782],[-2.05365924  2.49074342],[0. 0.]
_81_1408960.png,[ 0.26536585 -0.70829268],[0.64878049 0.76097561],[-0.91414634 -0.05268293],[0.19512195 1.84390244],[-1.68682927  1.02146341],[-0.73560976  2.0604878 ],[-2.27804878  1.90243902],[-1.12487805  2.80390244],[-2.04390244  2.19512195],[0. 0.]
_81_1431544.png,[ 0.24040151 -0.71367629],[0.75156838 0.58720201],[-0.99196989  0.12647428],[0.62283563 2.30966123],[-1.43839398  1.34529486],[0.52647428 3.79196989],[-0.77892095 -0.26800502],[-0.09008783  3.83111669],[-1.2434128   3.66624843],[0. 0.]
_81_2662808.png,[ 0.70990099 -0.5009901 ],[0.19306931 0.93069307],[-0.9029703  -0.42970297],[-0.68613861  2.03861386],[-1.87277228  0.22227723],[-1.46732673  2.92673267],[-0.71881188 -0.38811881],[-1.91732673  2.77673267],[-2.75940594  2.00594059],[0. 0.]
_81_2815893.png,[-0.15112219 -0.82244389],[0.8872818  0.14563591],[-0.7361596   0.67680798],[1.51870324 1.37406484],[-0.57830424  1.73391521],[2.06408978 2.38179551],[-0.74139651  0.27206983],[1.72593516 2.81870324],[0.72793017 3.25860349],[0. 0.]
_81_4066797.png,[-0.06226415 -0.76792453],[0.91132075 0.23962264],[-0.8490566   0.52830189],[1.42075472 1.42264151],[-0.89433962  1.56981132],[1.76037736 2.31132075],[-0.32264151  1.92075472],[1.18867925 2.56037736],[0.16981132 2.89433962],[0. 0.]
_81_4456500.png,[-0.80229943 -0.2671832 ],[ 0.60209948 -0.71257186],[0.20019995 0.97975506],[ 2.12046988 -0.69757561],[1.2551862 1.4123969],[ 3.26843289 -0.67883029],[-0.06373407  0.70307423],[ 3.39590102 -0.08497876],[3.23694076 1.00974756],[0. 0.]
_81_4755808.png,[ 0.68565356 -0.49160468],[0.02061637 0.99978746],[-0.70626993 -0.50818278],[-1.0544102   1.72221041],[-1.96875664  0.03060574],[-1.61360255  1.4805526 ],[-3.04633369  0.50563231],[-2.87608927  2.01934113],[-3.31923486  1.03421892],[0. 0.]
_81_5186855.png,[ 0.29609159 -0.79549941],[0.69403869 0.65534939],[-0.99013028  0.14015002],[0.50631662 2.18969601],[-1.42064745  1.22680616],[0.37899724 3.38176076],[-0.75562574 -0.12988551],[-0.21259376  3.38116857],[-1.28148441  3.20292144],[0. 0.]
_81_5267008.png,[ 0.80944351 -0.32715008],[-0.02529511  0.94772344],[-0.7841484  -0.62057336],[-1.153457    1.81618887],[-1.84148398 -0.20573356],[-2.12310287  2.47892074],[-0.43338954 -0.62900506],[-2.52107926  2.12310287],[-3.11973019  1.21922428],[0. 0.]
_81_6068334.png,[-0.46334249 -0.61821255],[ 0.88485105 -0.28861187],[-0.42150856  0.90682442],[2.05620114 0.41242341],[0.15465878 1.72892457],[2.94992605 1.08366786],[-0.54574266  0.46883583],[2.70969787 1.59898584],[1.9915487  2.41918445],[0. 0.]
_81_6737546.png,[ 0.08946015 -0.88791774],[0.82365039 0.48020566],[-0.91311054  0.40771208],[1.0503856  2.00565553],[-0.99177378  1.65398458],[1.22699229 3.29588689],[-0.76503856  0.17943445],[0.8437018  3.57429306],[-0.25835476  3.71079692],[0. 0.]
_81_6965168.png,[-0.31034483 -0.77586207],[0.9862069  0.16551724],[-0.67586207  0.61034483],[1.3862069  1.36551724],[-0.46551724  2.0862069 ],[1.31724138 2.69310345],[-0.26896552  3.22758621],[1.16206897 3.05517241],[0.10689655 3.21724138],[0. 0.]
_81_7107477.png,[-0.78769497 -0.40467938],[ 0.70450607 -0.59185442],[0.08318891 0.9965338 ],[ 2.18760832 -0.24740035],[1.20493934 1.66854419],[3.38864818 0.07755633],[1.63908146 1.58795494],[3.50433276 0.60398614],[3.17417678 1.68024263],[0. 0.]
_81_771036.png,[0.80959606 0.25867628],[-0.70263607  0.7115494 ],[-0.10695998 -0.97022568],[-2.20917884  0.53517921],[-1.20386877 -1.45211455],[-3.34705101  0.38384222],[ 0.11890764 -0.75118528],[-3.36980846 -0.09918452],[-3.20254125 -1.19893799],[0. 0.]
_81_8037494.png,[-0.55179572 -0.63172099],[ 0.85385094 -0.32156944],[-0.30205522  0.95329043],[2.09881669 0.42765207],[0.42225452 1.8694208 ],[3.08594561 1.04421839],[-0.41104422  0.65808595],[2.94145734 1.57857588],[2.30869836 2.47041727],[0. 0.]
_81_8463814.png,[ 0.64155432 -0.57573354],[0.30134814 0.90880254],[-0.94290246 -0.33306899],[-0.56582078  2.21728787],[-1.84932593  0.45440127],[-1.25099128  3.21411578],[-0.56701031 -0.5257732 ],[-1.68754956  3.01070579],[-2.64274385  2.33267248],[0. 0.]
_81_8968415.png,[-0.23293802 -0.85768628],[0.95323339 0.1640188 ],[-0.72029537  0.69366749],[1.60707093 1.54553591],[-0.49205639  1.85970016],[2.16827031 2.57731036],[-0.64645335  0.2767957 ],[1.81114343 3.01163571],[0.82904453 3.45603043],[0. 0.]
_81_9519748.png,[-0.56209386 -0.57436823],[ 0.97689531 -0.21371841],[-0.41480144  0.78808664],[1.88231047 0.66137184],[0.27184116 1.88953069],[1.61696751 1.58194946],[0.8166065  2.80361011],[2.16714801 2.17111913],[1.25740072 2.75595668],[0. 0.]
_81_9692179.png,[ 0.64423792 -0.52750929],[0.28289963 0.90223048],[-0.92713755 -0.37472119],[-0.56133829  2.02973978],[-1.89405204  0.31226766],[-1.23828996  2.93977695],[-0.70297398 -0.45613383],[-1.74460967  2.75799257],[-2.61449814  2.08884758],[0. 0.]
_81_9861701.png,[ 0.5033557  -0.64765101],[0.34228188 0.93959732],[-0.84563758 -0.29194631],[-0.60067114  1.9295302 ],[-1.95637584  0.58053691],[-1.68456376  2.12080537],[-2.80201342  1.2885906 ],[-2.08053691  2.54362416],[-2.76510067  1.66442953],[0. 0.]
_82_1208330.png,[-0.48140133 -0.41147031],[ 0.07899364 -0.50399026],[0.40240768 0.91546057],[ 1.10969836 -0.99783579],[1.93507372 0.2909509 ],[ 1.7808738  -1.64304071],[ 2.27106723 -0.98972001],[ 1.51467604 -0.15014203],[1.91721899 0.4459624 ],[0. 0.]
_82_1271013.png,[-0.61615621 -0.10993714],[ 0.97833356 -0.20703491],[-0.36217734  0.31697205],[1.31336097 1.32767153],[-0.16677812  1.51745352],[0.65895413 2.40778387],[-0.21091347  2.42904908],[1.48950114 1.34412197],[0.70670055 1.53069413],[0. 0.]
_82_2002118.png,[-0.29584376 -0.48364441],[0.7365788  0.67635174],[-0.44073504 -0.19270733],[-0.17664037  1.80488744],[-1.15422359  0.66624976],[-1.44429479  1.81643256],[-1.94217818  1.14883587],[-0.06090052  1.91312296],[-0.4537233   1.38118145],[0. 0.]
_82_2010661.png,[ 0.20344563 -0.53484034],[0.014814   0.99989027],[-0.21825963 -0.46504993],[-1.58411061  1.14506749],[-1.32898058 -0.41237792],[-2.41369472  0.15121255],[-2.2642379  -0.67211676],[-1.42708219  1.34390431],[-1.36585098  0.61011741],[0. 0.]
_82_23146.png,[ 0.3        -0.54444444],[ 0.5        -0.05555556],[-0.8  0.6],[1.21111111 0.85555556],[0.08888889 2.04444444],[2.01111111 1.36666667],[1.5        2.05555556],[0.51111111 1.42222222],[-0.01111111  1.96666667],[0. 0.]
_82_2423587.png,[ 0.05699482 -0.61658031],[ 0.43523316 -0.25388601],[-0.49222798  0.87046632],[1.47150259 0.30829016],[0.95854922 1.85751295],[2.4507772  0.48704663],[2.24870466 1.35492228],[1.01036269 1.16062176],[0.78497409 1.91709845],[0. 0.]
_82_2437358.png,[-0.50769231 -0.36153846],[-5.50824873e-17 -5.00000000e-01],[0.50769231 0.86153846],[ 0.97307692 -1.01538462],[1.98846154 0.20769231],[ 1.59230769 -1.66153846],[ 2.15769231 -1.08846154],[ 1.42692308 -0.18461538],[1.92307692 0.38461538],[0. 0.]
_82_2842439.png,[-0.16977337 -0.53895668],[0.54914845 0.83572482],[-0.37937508 -0.29676814],[-0.6750704   1.71476465],[-1.36341692  0.35657771],[-1.89365697  1.41263243],[-2.2271691   0.64060614],[-0.53868848  1.82781279],[-0.97116803  1.2392383 ],[0. 0.]
_82_3216920.png,[ 0.24702653 -0.57593779],[-0.12076853  0.9926807 ],[-0.12625801 -0.41674291],[-1.69830741  1.14707228],[-1.26395242 -0.394785  ],[-2.39204026  0.21866423],[-2.13746569 -0.6068161 ],[-1.77584629  1.30146386],[-1.707914    0.55558097],[0. 0.]
_82_3234253.png,[ 0.45081081 -0.34486486],[-0.57621622  0.8172973 ],[ 0.12540541 -0.47243243],[-1.99891892  0.07351351],[-0.92756757 -1.07459459],[-2.12 -1.16],[-1.4972973  -1.81621622],[-1.98054054  0.32324324],[-1.44432432 -0.21405405],[0. 0.]
_82_3294976.png,[ 0.58500166 -0.1437894 ],[0.41145891 0.2278509 ],[-0.99646057 -0.0840615 ],[0.26645283 1.42174538],[-1.37540095  1.41577259],[0.42108174 2.2493087 ],[-0.37097666  2.31069572],[-0.74228515  1.3792722 ],[-1.53168897  1.3776131 ],[0. 0.]
_82_3852625.png,[-0.07076579 -0.56556736],[0.39541643 0.91850196],[-0.32465064 -0.3529346 ],[-0.99038569  1.6392398 ],[-1.35964226  0.18099497],[-2.13672443  1.18848519],[-2.30877585  0.35371716],[-0.88373393  1.82336501],[-1.04605925  1.14689771],[0. 0.]
_82_5402563.png,[-0.49474912 -0.41306884],[0.96266044 0.27071179],[-0.46791132  0.14235706],[0.60793466 1.84247375],[-0.82497083  1.23103851],[-0.57759627  2.43757293],[-1.34305718  1.98716453],[0.72462077 1.99649942],[0.02800467 1.79696616],[0. 0.]
_82_5670663.png,[-0.48761855 -0.41122234],[ 0.04504742 -0.48551106],[0.44257113 0.8967334 ],[ 1.09141201 -0.9296628 ],[2.00342466 0.40753425],[ 1.7687039  -1.56269758],[ 2.32507903 -0.89251844],[ 1.48024236 -0.12038988],[1.87223393 0.48814542],[0. 0.]
_82_6304417.png,[ 0.13884742 -0.59092266],[ 0.45237384 -0.21558674],[-0.59122126  0.80650941],[1.42385787 0.56598985],[0.62794864 1.91460137],[2.32681397 0.8069573 ],[1.97073753 1.64496865],[0.85368767 1.22484324],[0.54643177 1.99701403],[0. 0.]
_82_6887433.png,[-0.04748924 -0.56857963],[0.3661406  0.93055954],[-0.31865136 -0.36197991],[-1.05595409  1.61406026],[-1.38995696  0.12568149],[-2.17632712  1.02482066],[-2.38723099  0.18550933],[-0.97761836  1.7543759 ],[-1.04002869  1.01621234],[0. 0.]
_82_7054903.png,[-0.50370181 -0.40898647],[ 0.06765382 -0.49093694],[0.436048   0.89992341],[ 1.0993107  -0.92443196],[2.03906051 0.38447792],[ 1.83303549 -1.5846311 ],[ 2.33163135 -0.91217769],[ 1.51863671 -0.06165433],[1.94906816 0.52808272],[0. 0.]
_82_7307974.png,[ 0.48351034 -0.43851314],[0.48854108 0.20374511],[-0.97205143  0.23476803],[0.7098938  1.46310788],[-0.72302963  2.02655115],[1.21883734 2.43823365],[0.47764114 2.81218558],[-0.09167132  1.62996087],[-0.83286752  2.0039128 ],[0. 0.]
_82_8110758.png,[-0.36791315 -0.5066345 ],[ 0.1517491  -0.46972256],[0.21616405 0.97635706],[ 1.25331725 -0.68395657],[1.81170084 0.77840772],[ 2.04656212 -1.14571773],[ 2.43630881 -0.36803378],[1.56055489 0.19650181],[1.78057901 0.92243667],[0. 0.]
_82_8951743.png,[-0.21949049 -0.53198354],[0.6075203  0.79430415],[-0.38802981 -0.26232061],[-0.4494382   1.71910112],[-1.27611525  0.46356658],[-1.723996    1.51284904],[-2.10946713  0.79296918],[-0.33563244  1.84592279],[-0.79118923  1.26788297],[0. 0.]
_83_2807275.png,[ 0.50034807 -0.40671772],[0.45753568 0.11956143],[-0.95788375  0.28715628],[0.87051862 1.2989906 ],[-0.76157327  1.89836408],[1.47615733 1.61016359],[0.52488688 1.66968326],[0.24242952 2.47111034],[-0.433693    2.77027497],[0. 0.]
_83_3340516.png,[ 0.48532965 -0.43079047],[0.45633414 0.09423542],[-0.94166379  0.33655506],[0.9166379  1.13444943],[-0.69261305  1.77338626],[1.46185709 1.27994477],[0.6463583  1.42129789],[0.30151881 2.20107007],[-0.32499137  2.50966517],[0. 0.]
_83_3477469.png,[-0.024 -0.632],[ 0.304 -0.328],[-0.28  0.96],[ 1.64 -0.08],[1.152 1.736],[ 1.992 -0.344],[1.632 0.376],[2.088 1.184],[1.96 1.88],[0. 0.]
_83_3676334.png,[ 0.01950388 -0.62999432],[ 0.34387427 -0.30164742],[-0.36337815  0.93164173],[1.53967052 0.13122515],[0.97557281 1.86669191],[ 2.07422837 -0.18405605],[1.56807423 0.61181594],[1.96572619 1.3400871 ],[1.81291422 1.99450862],[0. 0.]
_83_4157491.png,[ 0.5426604 -0.2430299],[0.44894189 0.11370507],[-0.99160228  0.12932482],[0.7547867  1.22371515],[-0.98102116  1.4922741 ],[1.15031911 1.31491434],[0.34061135 1.44541485],[0.14561639 2.04249244],[-0.54517971  2.20423245],[0. 0.]
_83_4339831.png,[-0.53326905 -0.42815815],[0.94445516 0.32864031],[-0.41118611  0.09951784],[0.7216972  1.89662488],[-0.94811958  1.27637416],[-0.51070395  1.68833173],[-1.42835101  1.61774349],[0.3635487 2.7656702],[-0.43722276  2.50356798],[0. 0.]
_83_5276445.png,[-0.44035415 -0.48695247],[0.90866729 0.41752097],[-0.46831314  0.0694315 ],[0.25442684 2.33690587],[-1.31407269  1.1500466 ],[-1.00931966  1.68546132],[-1.84529357  1.22134203],[-0.44874185  2.97996272],[-1.17567568  2.44594595],[0. 0.]
_83_6868340.png,[ 0.60772834 -0.11358314],[0.37587822 0.29391101],[-0.98360656 -0.18032787],[0.2704918  1.45316159],[-1.5         1.21428571],[0.69906323 1.88173302],[-0.33021077  1.6323185 ],[-0.73067916  2.18032787],[-1.42622951  2.11709602],[0. 0.]
_83_6880250.png,[-0.58326848  0.23229572],[ 0.69494163 -0.71906615],[-0.11167315  0.48677043],[1.92762646 0.25797665],[0.63190661 1.48949416],[1.13268482 1.2770428 ],[0.59105058 2.14319066],[2.51828794 1.007393  ],[1.90077821 1.58754864],[0. 0.]
_83_7235053.png,[ 0.61674553 -0.05554413],[0.34211068 0.33943633],[-0.9588562 -0.2838922],[0.11437976 1.61077967],[-1.69203868  1.17506686],[0.42974697 2.13474594],[-0.51882329  1.77988068],[-0.93355277  2.24151409],[-1.74264555  2.12425427],[0. 0.]
_83_8647011.png,[-0.56804734  0.26331361],[ 0.71005917 -0.70414201],[-0.14201183  0.4408284 ],[1.96819527 0.10133136],[0.64127219 1.48594675],[1.19822485 1.12426036],[0.57026627 1.95636095],[2.49852071 0.8535503 ],[1.90606509 1.45044379],[0. 0.]
_83_8703909.png,[-0.60773196 -0.12010309],[ 0.99587629 -0.09072165],[-0.38814433  0.21082474],[1.33298969 1.3257732 ],[-0.33092784  1.46958763],[0.11597938 1.55154639],[-0.6556701   1.82525773],[1.43505155 2.07113402],[0.6556701  2.17474227],[0. 0.]
_83_9286154.png,[ 0.56871219 -0.25929127],[0.42817632 0.18046672],[-0.9968885   0.07882455],[0.55834054 1.47796024],[-1.13483146  1.58426966],[1.08781331 1.89127053],[0.21140882 1.68902334],[-0.31547105  2.34140017],[-1.02022472  2.48764045],[0. 0.]
_83_94362.png,[-0.49305752 -0.39047889],[0.95211108 0.30575234],[-0.45905356  0.08472655],[0.72555965 1.75219609],[-0.93468405  1.27529045],[-0.57976764  1.54774724],[-1.38566166  1.38537829],[0.45735336 2.54151318],[-0.30221026  2.31411165],[0. 0.]
_83_9437163.png,[0.50977301 0.37673392],[0.03499369 0.46185372],[-0.54476671 -0.83858764],[-0.86254729  1.0889029 ],[-1.92654477 -0.34583859],[-0.95145019  1.72635561],[-1.37421185  0.76828499],[-2.13177806  0.74274905],[-2.53562421  0.22351828],[0. 0.]
_83_9441160.png,[-0.5351014  -0.40561622],[0.950078   0.31201248],[-0.4149766   0.09360374],[0.78471139 1.84555382],[-0.89391576  1.33697348],[-0.50858034  1.67862715],[-1.33385335  1.58658346],[0.4399376  2.75039002],[-0.32137285  2.50858034],[0. 0.]
_83_9459086.png,[-0.5498679   0.33850727],[ 0.61822985 -0.78599736],[-0.06836196  0.44749009],[ 1.88738441 -0.20244386],[0.90554822 1.21730515],[1.21961691 0.89332893],[0.74504624 1.68097754],[2.51948481 0.30482166],[2.0984148  0.93791281],[0. 0.]
_83_9459912.png,[ 0.07647059 -0.59411765],[ 0.34705882 -0.31176471],[-0.42352941  0.90588235],[1.54117647 0.06470588],[0.86764706 1.72058824],[ 2.03529412 -0.15882353],[1.54117647 0.56470588],[1.78235294 1.22941176],[1.58529412 1.99117647],[0. 0.]
_83_9695086.png,[-0.57055762 -0.21427509],[0.9997026  0.02438662],[-0.42914498  0.18988848],[1.20267658 1.38052045],[-0.58840149  1.24892193],[-0.15211896  1.47375465],[-1.06795539  1.57234201],[0.86587361 1.99836431],[0.02498141 1.95152416],[0. 0.]
_84_1047312.png,[0.8795756  0.17029178],[-0.34748011  0.67639257],[-0.53209549 -0.84668435],[-1.86419098  0.7066313 ],[-1.11618037 -0.93262599],[-3.35384615  0.83076923],[-0.58461538 -0.32307692],[-3.59575597  0.69708223],[-3.98090186 -0.46312997],[0. 0.]
_84_2423760.png,[-0.21818182  0.75454545],[-0.6 -0.8],[0.81818182 0.04545455],[-0.10909091 -1.78181818],[ 1.41818182 -1.01818182],[ 0.6        -2.24545455],[ 1.82727273 -1.83636364],[ 0.95454545 -2.95454545],[ 1.66363636 -2.19090909],[0. 0.]
_84_2527000.png,[0.88348416 0.02375566],[-0.25  0.75],[-0.63348416 -0.77375566],[-1.84162896  0.94343891],[-1.87556561 -0.65158371],[-3.29751131  1.51696833],[-2.15045249 -0.07126697],[-3.36538462  1.32692308],[-3.89819005  0.28506787],[0. 0.]
_84_286049.png,[0.70684932 0.58493151],[-0.63287671  0.41232877],[-0.0739726  -0.99726027],[-1.99726027 -0.4260274 ],[-0.92465753 -1.46575342],[-3.40273973 -0.8739726 ],[-1.13013699 -1.01369863],[-3.4109589  -1.09589041],[-3.28767123 -2.26712329],[0. 0.]
_84_2884942.png,[0.67117438 0.57224199],[-0.63345196  0.42704626],[-0.03772242 -0.99928826],[-1.95088968 -0.39715302],[-0.66548043 -1.27046263],[-3.48825623 -0.87758007],[-0.08469751 -0.48896797],[-3.49252669 -1.10391459],[-3.34519573 -2.29537367],[0. 0.]
_84_3050904.png,[-0.71742627  0.58766756],[ 0.09812332 -0.99517426],[0.61930295 0.4075067 ],[ 1.22091153 -1.82520107],[ 1.88686327 -0.36621984],[ 1.85147453 -1.64664879],[ 2.8922252  -0.80857909],[ 3.25898123 -2.26595174],[ 3.40214477 -1.1769437 ],[0. 0.]
_84_3498535.png,[ 0.5921522  -0.72175981],[0.40665874 0.67300832],[-0.99881094  0.04875149],[-0.29785969  1.78775268],[-1.42508918  0.57134364],[-0.78299643  2.89714625],[-0.6902497   0.69976219],[-1.06837099  3.19678954],[-2.24375743  3.0059453 ],[0. 0.]
_84_4094929.png,[-0.11313394  0.98569571],[-0.66710013 -0.36020806],[ 0.78023407 -0.62548765],[-0.78803641 -1.85825748],[ 0.82704811 -0.72301691],[-1.12548765 -3.28023407],[ 0.37646294 -0.15929779],[-1.01430429 -3.88686606],[ 0.08972692 -4.43693108],[0. 0.]
_84_5032984.png,[ 0.64911243 -0.53786982],[0.34023669 0.68343195],[-0.98934911 -0.14556213],[-0.69112426  1.77869822],[-2.01538462  0.87692308],[-1.36923077  3.04615385],[-2.30295858  1.80710059],[-1.67100592  3.1704142 ],[-2.80887574  2.72130178],[0. 0.]
_84_5155917.png,[0.99008499 0.08356941],[-0.35269122  0.68696884],[-0.63739377 -0.77053824],[-1.81444759  0.79320113],[-1.28328612 -0.898017  ],[-3.16572238  1.03966006],[-0.3101983  -0.52832861],[-3.70113314  1.05240793],[-4.19405099 -0.15014164],[0. 0.]
_84_5298308.png,[-0.68622811  0.60482726],[ 0.03076195 -0.99952674],[0.65546616 0.39469948],[ 1.3823947  -1.85565547],[ 1.9119735  -0.27827733],[ 2.54235684 -2.25319451],[ 2.75248462 -0.91150024],[ 2.81921439 -2.24893516],[ 3.12588736 -1.18267866],[0. 0.]
